"Date";"Shift";"Sampling_time";"CJ_Pol";"CJ_Brix";"FJ_Pol";"FJ_Brix";"UtrSyrp_Pol";"UtrSyrp_Brix";"RawMc_Pol";"RawMc_Brix";"R1Mc_Pol";"R1Mc_Brix";"R2Mc_Pol";"R2Mc_Brix";"BMc_Pol";"BMc_Brix";"CMc_Pol";"CMc_Brix";"AH_Mol_Pol";"AH_Mol_Brix";"AL_Mol_Pol";"AL_Mol_Brix";"R1_Mol_Pol";"R1_Mol_Brix";"R2_Mol_Pol";"R2_Mol_Brix";"BH_Mol_Pol";"BH_Mol_Brix";"CL_Mol_Pol";"CL_Mol_Brix";"FMol_Pol";"FMol_Brix";"FCake_Pol";"op_mode";"R1Mc_IU";"R2Mc_IU";"R1Mol_IU";"R2Mol_IU";"RawMlt_Pol";"RawMlt_Brix";"RawMlt_IU";"ClearMlt_Pol";"ClearMlt_Brix";"ClearMlt_IU";"Pol_FineLiqourMelt";"Brix_FineLiqourMelt";"IU_FineLiqourMelt";"IERInlet_IU";"IERInlet_PH";"IEROutlet_IU";"IEROutlet_PH";"timestamp"
"2025-01-12";"B";"9-10 PM";11.04;13.45;10.0;12.69;59.2;72.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.1;87.3;0.0;0.0;0.0;0.0;1.86;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 00:35:04"
"2025-01-12";"B";"11-12 AM";10.69;13.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 00:35:16"
"2025-01-12";"C";"1-2 AM";10.95;13.44;9.95;12.76;60.2;74.3;82.0;90.1;86.5;87.7;0.0;0.0;68.0;93.1;0.0;0.0;58.8;80.1;59.0;67.6;68.1;69.0;0.0;0.0;43.9;87.7;0.0;0.0;0.0;0.0;1.88;"B Heavy";0.0;0.0;0.0;0.0;59.6;60.6;614.0;59.6;60.2;430.0;58.9;59.2;170.0;0.0;0.0;0.0;0.0;"2025-01-18 00:37:16"
"2025-01-12";"C";"3-4 AM";10.79;13.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 00:37:30"
"2025-01-12";"C";"5-6 AM";10.77;13.12;9.41;11.93;59.7;73.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.4;88.1;0.0;0.0;0.0;0.0;1.85;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 00:38:12"
"2025-01-12";"C";"7-8 AM";10.77;13.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 00:38:25"
"2025-01-15";"C";"1-2 AM";10.9;13.36;10.35;13.16;59.95;73.95;81.0;90.1;87.0;87.6;0.0;0.0;70.5;94.1;0.0;0.0;55.9;74.5;60.5;66.0;70.2;71.0;0.0;0.0;44.9;89.1;0.0;0.0;0.0;0.0;1.92;"B Heavy";0.0;0.0;0.0;0.0;58.2;59.0;648.0;57.3;58.0;447.0;56.8;57.0;169.0;0.0;0.0;0.0;0.0;"2025-01-18 00:41:08"
"2025-01-15";"C";"3-4 AM";11.05;13.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 00:41:24"
"2025-01-15";"C";"5-6 AM";10.97;13.46;9.6;12.13;58.95;72.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.6;88.6;0.0;0.0;0.0;0.0;1.88;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 00:42:04"
"2025-01-15";"C";"7-8 AM";10.95;13.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 00:42:18"
"2025-01-16";"B";"5-6 PM";10.58;12.93;9.62;12.23;62.9;77.45;81.0;89.7;87.2;87.6;0.0;0.0;67.4;92.7;0.0;0.0;36.4;46.6;49.7;57.6;69.6;70.6;0.0;0.0;43.6;87.1;0.0;0.0;0.0;0.0;1.94;"B Heavy";0.0;0.0;0.0;0.0;58.2;59.0;572.0;55.4;56.0;402.0;54.7;55.0;167.0;0.0;0.0;0.0;0.0;"2025-01-18 00:44:38"
"2025-01-16";"B";"7-8 PM";10.72;13.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 00:45:02"
"2025-01-16";"B";"9-10 PM";10.65;13.04;8.77;11.47;59.0;72.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.7;84.7;59.2;67.6;0.0;0.0;0.0;0.0;43.6;88.1;0.0;0.0;0.0;0.0;1.91;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 00:46:13"
"2025-01-16";"B";"11-12 AM";11.12;13.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 00:46:28"
"2025-01-18";"A";"9-10 AM";11.2;13.69;9.93;12.57;58.1;71.6;81.5;89.1;86.5;87.1;0.0;0.0;68.7;91.1;0.0;0.0;56.9;76.1;57.9;66.0;67.1;68.0;0.0;0.0;43.1;85.1;0.0;0.0;0.0;0.0;1.99;"B Heavy";0.0;0.0;0.0;0.0;60.6;61.5;650.0;57.3;58.0;480.0;56.8;57.0;202.0;0.0;0.0;0.0;0.0;"2025-01-18 16:07:24"
"2025-01-18";"A";"11-12 AM";10.67;13.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 16:07:58"
"2025-01-18";"A";"1-2 PM";11.15;13.66;9.7;12.23;60.1;73.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.4;86.1;0.0;0.0;0.0;0.0;1.89;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 16:08:55"
"2025-01-18";"A";"3-4 PM";10.75;13.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 16:09:19"
"2025-01-16";"C";"1-2 AM";10.87;13.3;9.21;11.57;58.35;71.8;82.2;91.1;87.0;87.7;0.0;0.0;68.2;93.1;0.0;0.0;46.8;60.0;44.2;51.0;72.2;73.0;0.0;0.0;43.6;87.1;0.0;0.0;0.0;0.0;1.88;"B Heavy";0.0;0.0;0.0;0.0;60.1;61.0;624.0;57.3;58.0;436.0;57.8;58.0;174.0;0.0;0.0;0.0;0.0;"2025-01-18 23:36:25"
"2025-01-16";"C";"3-4 AM";10.9;13.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 23:36:38"
"2025-01-16";"C";"5-6 AM";10.72;13.12;9.19;11.4;59.7;73.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.6;88.1;0.0;0.0;0.0;0.0;1.85;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 23:37:23"
"2025-01-16";"C";"7-8 AM";10.92;13.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 23:37:37"
"2025-01-17";"C";"1-2 AM";11.05;13.54;9.75;12.16;61.8;76.1;82.0;91.1;87.0;87.7;0.0;0.0;69.7;93.1;0.0;0.0;55.8;73.0;56.2;63.0;70.2;71.0;0.0;0.0;45.1;89.7;0.0;0.0;0.0;0.0;1.92;"B Heavy";0.0;0.0;0.0;0.0;59.1;60.0;597.0;58.8;59.5;413.0;57.8;58.0;157.0;0.0;0.0;0.0;0.0;"2025-01-18 23:39:21"
"2025-01-17";"C";"3-4 AM";10.85;13.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 23:39:36"
"2025-01-17";"C";"5-6 AM";10.87;13.3;10.23;12.7;58.95;72.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.1;89.6;0.0;0.0;0.0;0.0;1.88;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 23:40:30"
"2025-01-17";"C";"7-8 AM";10.8;13.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 23:40:44"
"2025-01-18";"B";"5-6 PM";11.05;13.49;9.57;12.22;56.45;69.45;82.5;92.1;87.3;87.6;0.0;0.0;65.8;92.1;0.0;0.0;59.6;79.7;57.1;64.6;68.1;69.2;0.0;0.0;44.1;87.7;0.0;0.0;0.0;0.0;2.51;"B Heavy";0.0;0.0;0.0;0.0;41.0;46.6;625.0;56.5;57.2;410.0;55.0;55.3;140.0;0.0;0.0;0.0;0.0;"2025-01-18 23:42:46"
"2025-01-18";"B";"7-8 PM";10.8;13.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 23:43:01"
"2025-01-18";"B";"9-10 PM";11.1;13.54;9.75;12.23;58.2;71.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.6;87.0;0.0;0.0;0.0;0.0;1.93;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 23:43:41"
"2025-01-18";"B";"11-12 AM";10.95;13.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-18 23:43:54"
"2025-01-19";"A";"9-10 AM";11.08;13.56;9.8;12.33;57.1;70.45;82.2;90.1;87.5;88.1;86.0;87.3;67.6;91.7;0.0;0.0;59.8;78.6;56.5;61.5;67.1;68.0;0.0;0.0;43.9;87.1;0.0;0.0;0.0;0.0;1.98;"B Heavy";0.0;0.0;0.0;0.0;57.7;58.5;610.0;56.8;57.5;385.0;55.3;55.5;205.0;0.0;0.0;0.0;0.0;"2025-01-19 15:49:07"
"2025-01-19";"A";"11-12 AM";10.8;13.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-19 15:49:41"
"2025-01-19";"A";"1-2 PM";11.12;13.6;9.92;12.49;60.6;74.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.1;87.7;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-19 15:51:02"
"2025-01-19";"A";"3-4 PM";10.75;13.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-19 15:51:27"
"2025-01-19";"C";"1-2 AM";11.22;13.71;10.15;12.79;57.6;70.95;82.2;89.7;87.3;87.7;0.0;0.0;69.2;91.7;0.0;0.0;57.7;76.0;56.9;64.6;67.8;68.6;0.0;0.0;44.9;89.3;0.0;0.0;0.0;0.0;2.12;"B Heavy";0.0;0.0;0.0;0.0;58.3;59.2;578.0;56.8;57.6;390.0;55.3;55.6;176.0;0.0;0.0;0.0;0.0;"2025-01-20 15:34:06"
"2025-01-19";"C";"3-4 AM";10.87;13.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.1;88.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-20 15:34:35"
"2025-01-19";"C";"5-6 AM";11.02;13.52;9.87;12.46;59.95;73.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.5;88.0;0.0;0.0;0.0;0.0;1.9;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-20 15:35:19"
"2025-01-19";"C";"7-8 AM";10.92;13.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-20 15:35:33"
"2025-01-20";"A";"9-10 AM";11.05;13.46;9.59;11.93;55.9;68.6;81.5;90.1;86.5;87.1;0.0;0.0;69.2;92.1;0.0;0.0;59.8;79.1;57.6;66.0;61.3;62.0;0.0;0.0;44.4;88.1;0.0;0.0;0.0;0.0;1.8;"B Heavy";0.0;0.0;0.0;0.0;59.1;60.0;615.0;58.3;59.0;430.0;56.8;57.0;166.0;0.0;0.0;0.0;0.0;"2025-01-20 15:41:25"
"2025-01-20";"A";"11-12 AM";10.8;13.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-20 15:41:39"
"2025-01-20";"A";"1-2 PM";10.95;13.4;10.1;12.52;59.35;73.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.1;87.7;0.0;0.0;0.0;0.0;2.2;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-20 15:42:15"
"2025-01-20";"A";"3-4 PM";10.92;13.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-20 15:42:27"
"2025-01-20";"C";"1-2 AM";11.07;13.54;9.67;12.52;55.5;68.3;82.5;90.3;87.8;88.3;84.9;86.3;68.7;92.3;0.0;0.0;58.7;78.7;58.5;66.6;70.5;71.6;0.0;0.0;43.9;89.3;0.0;0.0;0.0;0.0;1.95;"B Heavy";0.0;0.0;0.0;0.0;58.3;59.2;626.0;56.6;57.2;360.0;55.3;55.6;163.0;0.0;0.0;0.0;0.0;"2025-01-22 15:58:39"
"2025-01-20";"C";"3-4 AM";10.75;13.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-22 15:59:16"
"2025-01-20";"C";"5-6 AM";11.12;13.6;9.92;12.49;57.6;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.1;88.0;0.0;0.0;0.0;0.0;1.89;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-22 16:02:43"
"2025-01-20";"C";"7-8 AM";10.77;13.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-22 16:03:01"
"2025-01-21";"A";"9-10 AM";11.07;13.52;9.8;12.13;58.35;71.8;81.2;89.6;87.0;87.6;0.0;0.0;71.0;93.6;0.0;0.0;56.8;74.2;52.4;60.2;71.0;71.8;0.0;0.0;43.9;87.3;0.0;0.0;0.0;0.0;2.45;"B Heavy";0.0;0.0;0.0;0.0;58.2;59.0;611.0;57.3;58.0;422.0;56.3;56.6;169.0;0.0;0.0;0.0;0.0;"2025-01-22 16:07:20"
"2025-01-21";"A";"11-12 AM";10.92;13.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-22 16:07:46"
"2025-01-21";"A";"1-2 PM";10.97;13.39;9.47;11.96;58.85;72.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.9;87.6;0.0;0.0;0.0;0.0;2.13;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-22 16:09:19"
"2025-01-21";"A";"3-4 PM";10.84;13.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-22 16:09:38"
"2025-01-21";"B";"5-6 PM";11.02;13.5;9.52;12.06;54.4;67.0;81.4;89.0;86.3;87.0;0.0;0.0;69.2;92.0;0.0;0.0;59.2;77.2;56.7;63.8;70.0;70.8;0.0;0.0;43.6;86.6;0.0;0.0;0.0;0.0;1.88;"B Heavy";0.0;0.0;0.0;0.0;58.9;59.8;636.0;58.1;58.8;442.0;57.6;57.8;166.0;0.0;0.0;0.0;0.0;"2025-01-22 16:14:20"
"2025-01-21";"B";"7-8 PM";10.85;13.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-22 16:14:33"
"2025-01-21";"B";"9-10 PM";10.99;13.42;9.77;12.23;58.35;71.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.6;87.0;0.0;0.0;0.0;0.0;1.92;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-22 16:15:49"
"2025-01-21";"B";"11-12 AM";10.95;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-22 16:16:01"
"2025-01-21";"B";"11-12 AM";10.95;13.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-22 16:16:14"
"2025-01-21";"C";"1-2 AM";11.07;13.54;9.64;12.19;58.6;72.3;82.7;90.3;87.8;88.3;0.0;0.0;68.5;91.3;0.0;0.0;57.9;76.6;60.2;65.6;70.2;71.2;0.0;0.0;43.6;87.3;0.0;0.0;0.0;0.0;2.02;"B Heavy";0.0;0.0;0.0;0.0;58.3;59.2;620.0;57.6;58.2;415.0;56.8;57.2;198.0;0.0;0.0;0.0;0.0;"2025-01-22 16:18:36"
"2025-01-21";"C";"3-4 AM";10.82;13.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2025-01-22 16:18:50"
